bundesland,diesel,e5,e10,date
Hessen,1.968675355185144,1.770619271357721,1.670850505276504,2022-08-18 00:00:00
Mecklenburg-Vorpommern,1.8827890924584576,1.6692021729867916,1.5623174265019173,2022-08-18 00:00:00
Niedersachsen,1.8632148702255469,1.6813496316445653,1.5131407004420263,2022-08-18 00:00:00
Nordrhein-Westfalen,1.9110843847138417,1.7088194498863725,1.6170519159940444,2022-08-18 00:00:00
Rheinland-Pfalz,1.973362119284592,1.7612123026266555,1.6743333832223304,2022-08-18 00:00:00
Saarland,1.982876149269876,1.7661346673877771,1.666685235262304,2022-08-18 00:00:00
Sachsen,1.932524928667968,1.7652350202733145,1.6623545577414027,2022-08-18 00:00:00
Sachsen-Anhalt,1.901228760608039,1.6937331903385249,1.5598451925767045,2022-08-18 00:00:00
Schleswig-Holstein,1.872119172584131,1.6986842235257795,1.5370639703612226,2022-08-18 00:00:00
Thüringen,1.946696982805234,1.7547745214664214,1.60605363901806,2022-08-18 00:00:00
bundesweit,1.9322422215114523,1.7348367805675495,1.6240189686728148,2022-08-18 00:00:00
Baden-Württemberg,2.004372184888118,1.7647512103475689,1.679962111905966,2022-08-19 00:00:00
Bayern,2.037649851962334,1.8268681908238908,1.7158972418245362,2022-08-19 00:00:00
Berlin,1.868329096809086,1.699167387777177,1.6319302325581395,2022-08-19 00:00:00
Brandenburg,1.8908226015958436,1.6964365373909815,1.6019076823158287,2022-08-19 00:00:00
Bremen,1.9318283676038608,1.8051644985312632,1.7279693663449434,2022-08-19 00:00:00
Hamburg,1.8468578965881115,1.720851916989096,1.635501406964474,2022-08-19 00:00:00
Hessen,1.9782884421735725,1.774903889904151,1.674817290120464,2022-08-19 00:00:00
Mecklenburg-Vorpommern,1.8974264642549523,1.6786380275624462,1.5753856589147288,2022-08-19 00:00:00
Niedersachsen,1.881942245743212,1.70053815002301,1.5286343764381038,2022-08-19 00:00:00
Nordrhein-Westfalen,1.925605032326609,1.7226190383643645,1.630767131807051,2022-08-19 00:00:00
Rheinland-Pfalz,1.988118461428673,1.7670020695068864,1.6816595304360238,2022-08-19 00:00:00
Saarland,2.0055414634146342,1.7595260590500643,1.6625905006418484,2022-08-19 00:00:00
Sachsen,1.9518117555853127,1.7758400873916411,1.671662766932131,2022-08-19 00:00:00
Sachsen-Anhalt,1.9151049902786776,1.7026192019257478,1.5696270715674476,2022-08-19 00:00:00
Schleswig-Holstein,1.885514623522091,1.7113026135656504,1.548211636589919,2022-08-19 00:00:00
Thüringen,1.9610861427094104,1.7694349534643228,1.6189801447776628,2022-08-19 00:00:00
bundesweit,1.9477349734034703,1.7456092081259624,1.6347674855209795,2022-08-19 00:00:00
Baden-Württemberg,2.0119477238134773,1.7570949494949497,1.6710540196485404,2022-08-20 00:00:00
Bayern,2.0502213315110263,1.8301370673114836,1.7144133834467894,2022-08-20 00:00:00
Berlin,1.867333854818523,1.7005190863579476,1.6337697121401753,2022-08-20 00:00:00
Brandenburg,1.8899137259032968,1.68875550405562,1.59803992415464,2022-08-20 00:00:00
Bremen,1.9325906374501995,1.800942231075697,1.7208097609561752,2022-08-20 00:00:00
Hamburg,1.851213300391188,1.7131815935762815,1.6283646283714226,2022-08-20 00:00:00
Hessen,1.9835930999492644,1.767701120797011,1.667907245975739,2022-08-20 00:00:00
Mecklenburg-Vorpommern,1.905261134067952,1.666329315886134,1.5609287190082644,2022-08-20 00:00:00
Niedersachsen,1.8862711558654857,1.6959749602864758,1.527467784927708,2022-08-20 00:00:00
Nordrhein-Westfalen,1.928808081109734,1.718796598527721,1.6269529199205628,2022-08-20 00:00:00
Rheinland-Pfalz,1.988133972874628,1.758147949057228,1.6717557062520674,2022-08-20 00:00:00
Saarland,2.012464590964591,1.7677423687423688,1.6779136141636142,2022-08-20 00:00:00
Sachsen,1.957414327917282,1.766836451665846,1.65867881175119,2022-08-20 00:00:00
Sachsen-Anhalt,1.913126260459129,1.693226668096975,1.5575985839948507,2022-08-20 00:00:00
Schleswig-Holstein,1.8820420665713704,1.7051242937853108,1.5476995439384658,2022-08-20 00:00:00
Thüringen,1.9718547313361867,1.7709711126961485,1.6087179029957204,2022-08-20 00:00:00
bundesweit,1.952063697495104,1.7405602941780678,1.6291404638645794,2022-08-20 00:00:00
Baden-Württemberg,2.0137366343831955,1.7566828084023576,1.6728598395347023,2022-08-21 00:00:00
Bayern,2.055221695603811,1.83428459157518,1.7252319243604004,2022-08-21 00:00:00
Berlin,1.8842942002527732,1.707578851284932,1.6390924027524223,2022-08-21 00:00:00
Brandenburg,1.9018545684784725,1.6998455094486655,1.6092896941359829,2022-08-21 00:00:00
Bremen,1.916565382786496,1.7736932952924396,1.6940855920114122,2022-08-21 00:00:00
Hamburg,1.8528494707957663,1.7146291650333203,1.6295738925911405,2022-08-21 00:00:00
Hessen,1.984228104304636,1.76760869205298,1.6669066225165563,2022-08-21 00:00:00
Mecklenburg-Vorpommern,1.8979763582632416,1.66866685610366,1.560167083428052,2022-08-21 00:00:00
Niedersachsen,1.8921351763732284,1.7008291869245888,1.5414816127030102,2022-08-21 00:00:00
Nordrhein-Westfalen,1.9242750434441396,1.7138941644711023,1.6235231234934693,2022-08-21 00:00:00
Rheinland-Pfalz,1.9892011053116363,1.7553715075222598,1.6729686828369668,2022-08-21 00:00:00
Saarland,2.013121853546911,1.7602070938215104,1.6591135583524028,2022-08-21 00:00:00
Sachsen,1.9633167299530936,1.7756896731442189,1.6699839178020996,2022-08-21 00:00:00
Sachsen-Anhalt,1.9230062155388472,1.694361403508772,1.5602106265664162,2022-08-21 00:00:00
Schleswig-Holstein,1.881714751532542,1.699248858745272,1.5433548976131473,2022-08-21 00:00:00
Thüringen,1.984333744948361,1.7757480916030537,1.623167826672654,2022-08-21 00:00:00
bundesweit,1.954765836506346,1.7415695121834065,1.6334502015890149,2022-08-21 00:00:00
Baden-Württemberg,2.0198892066620204,1.77008339541926,1.6848345069576292,2022-08-22 00:00:00
Bayern,2.0601614503314165,1.8405503928712523,1.7262961898072955,2022-08-22 00:00:00
Berlin,1.8937673400197768,1.7104547252436786,1.6432068088713097,2022-08-22 00:00:00
Brandenburg,1.914891762098264,1.7063797561876617,1.6124684152198006,2022-08-22 00:00:00
Bremen,1.9314615384615383,1.792551282051282,1.7151085470085472,2022-08-22 00:00:00
Hamburg,1.8604485765124557,1.7250766903914592,1.6396418149466192,2022-08-22 00:00:00
Hessen,1.993263295002047,1.7869330505005396,1.6851552603178148,2022-08-22 00:00:00
Mecklenburg-Vorpommern,1.9283944625407168,1.699170575461455,1.591996416938111,2022-08-22 00:00:00
Niedersachsen,1.904700755562744,1.7134081194112618,1.5418774232306662,2022-08-22 00:00:00
Nordrhein-Westfalen,1.9405258312687443,1.7332667883687574,1.6412813795801278,2022-08-22 00:00:00
Rheinland-Pfalz,1.9987663484826896,1.77202015956689,1.684888231941872,2022-08-22 00:00:00
Saarland,2.016251260281242,1.773428230299814,1.6782565667285754,2022-08-22 00:00:00
Sachsen,1.962595059231436,1.784888182606183,1.680282360589425,2022-08-22 00:00:00
Sachsen-Anhalt,1.9337205371825328,1.7152151470856931,1.5826469943358303,2022-08-22 00:00:00
Schleswig-Holstein,1.9108858926342072,1.7219317103620475,1.5591315230961298,2022-08-22 00:00:00
Thüringen,1.9820907908992416,1.7712908992416034,1.6233652221018418,2022-08-22 00:00:00
bundesweit,1.96629579600929,1.7561418195175127,1.6446385966159536,2022-08-22 00:00:00
Baden-Württemberg,2.0382499939191985,1.768185513098047,1.6847978498285214,2022-08-23 00:00:00
Bayern,2.0775972518412664,1.848457491480708,1.7347854677366166,2022-08-23 00:00:00
Berlin,1.897513480885312,1.7124376928236082,1.6460773977196512,2022-08-23 00:00:00
Brandenburg,1.9214220994475135,1.704142173112339,1.610478084714549,2022-08-23 00:00:00
Bremen,1.91711803549319,1.7765237309120925,1.6986355757325629,2022-08-23 00:00:00
Hamburg,1.8868518452487075,1.7224073809948297,1.6422242824032809,2022-08-23 00:00:00
Hessen,2.012031262720834,1.795335545062281,1.698151265977367,2022-08-23 00:00:00
Mecklenburg-Vorpommern,1.9388310270270277,1.682508864864865,1.5754975135135136,2022-08-23 00:00:00
Niedersachsen,1.913749572284004,1.7094601036023191,1.5405737334854102,2022-08-23 00:00:00
Nordrhein-Westfalen,1.958499792697421,1.7456093313800825,1.6538915669310927,2022-08-23 00:00:00
Rheinland-Pfalz,2.013123957955781,1.7785842696629213,1.69277593330917,2022-08-23 00:00:00
Saarland,2.035458536585366,1.7785001434720231,1.6847474892395984,2022-08-23 00:00:00
Sachsen,1.9884034823731729,1.780065061622241,1.676415448552594,2022-08-23 00:00:00
Sachsen-Anhalt,1.9428989752425865,1.718780447991294,1.5854246848644236,2022-08-23 00:00:00
Schleswig-Holstein,1.919609786083108,1.7261002581755591,1.5571153798868944,2022-08-23 00:00:00
Thüringen,1.9982120499946583,1.7728353808353807,1.6202821279777802,2022-08-23 00:00:00
bundesweit,1.981593825344595,1.7597466298694404,1.6488594780657195,2022-08-23 00:00:00
Baden-Württemberg,2.0580928091808084,1.7643352215846662,1.6841108289586133,2022-08-24 00:00:00
Bayern,2.101173098901099,1.8570116923076925,1.746751098901099,2022-08-24 00:00:00
Berlin,1.9218208975217683,1.7217298057602144,1.6560318821165438,2022-08-24 00:00:00
Brandenburg,1.9454542227884968,1.7110427739352023,1.6191720968329086,2022-08-24 00:00:00
Bremen,1.931160392798691,1.79238379705401,1.7137581833060558,2022-08-24 00:00:00
Hamburg,1.9077930148947095,1.746170176339668,1.6655557267591166,2022-08-24 00:00:00
Hessen,2.036487571850241,1.81631245145254,1.7174973590181764,2022-08-24 00:00:00
Mecklenburg-Vorpommern,1.9620040829483183,1.69388256151284,1.5881300096701407,2022-08-24 00:00:00
Niedersachsen,1.933559587020649,1.7233874744724302,1.5518976628091674,2022-08-24 00:00:00
Nordrhein-Westfalen,1.983157580124356,1.7647919301897366,1.67336993301844,2022-08-24 00:00:00
Rheinland-Pfalz,2.032395721146849,1.788613811672246,1.6997071023140735,2022-08-24 00:00:00
Saarland,2.058112293475217,1.789187622514702,1.6951338560627276,2022-08-24 00:00:00
Sachsen,2.019003144424132,1.7817542961608774,1.675320365630713,2022-08-24 00:00:00
Sachsen-Anhalt,1.9691186935240963,1.7103932605421688,1.578518825301205,2022-08-24 00:00:00
Schleswig-Holstein,1.9402781116411625,1.7386368254754971,1.5692024657703982,2022-08-24 00:00:00
Thüringen,2.020022607950284,1.772475624129433,1.6173269045323049,2022-08-24 00:00:00
bundesweit,2.0039110779426257,1.7701169557300216,1.6594014627302314,2022-08-24 00:00:00
Baden-Württemberg,2.079494667240899,1.774077116003344,1.6915376079852051,2022-08-25 00:00:00
Bayern,2.1216256279025685,1.8711095393801536,1.758884631788456,2022-08-25 00:00:00
Berlin,1.9426572882793725,1.7247582355436166,1.659653046797681,2022-08-25 00:00:00
Brandenburg,1.9701578007145693,1.7114931520444625,1.617992457324335,2022-08-25 00:00:00
Bremen,1.9667082434182133,1.827722485973241,1.7496542943461373,2022-08-25 00:00:00
Hamburg,1.9279008941877795,1.7543800298062595,1.6763446348733235,2022-08-25 00:00:00
Hessen,2.059347268695828,1.8406766377746424,1.7420918363233218,2022-08-25 00:00:00
Mecklenburg-Vorpommern,1.9938263577751068,1.7092934105562234,1.6037804611517867,2022-08-25 00:00:00
Niedersachsen,1.954277641337386,1.7401792583586626,1.5707163282674772,2022-08-25 00:00:00
Nordrhein-Westfalen,2.006533184451113,1.7870986670388722,1.6954771442529135,2022-08-25 00:00:00
Rheinland-Pfalz,2.0572480626284992,1.8037865728293527,1.713334572196742,2022-08-25 00:00:00
Saarland,2.09097502401537,1.8045549151456928,1.7115946205571566,2022-08-25 00:00:00
Sachsen,2.037791129733576,1.8058249664005064,1.697732864258044,2022-08-25 00:00:00
Sachsen-Anhalt,1.994041224294596,1.7209389765662364,1.582750741272119,2022-08-25 00:00:00
Schleswig-Holstein,1.9667808866505003,1.7515815457315178,1.591136106447802,2022-08-25 00:00:00
Thüringen,2.040417688465032,1.7901111489554948,1.6387470481380564,2022-08-25 00:00:00
bundesweit,2.0263649716624683,1.786131457808564,1.675284197103275,2022-08-25 00:00:00
Baden-Württemberg,2.1026193563880886,1.7774614313160424,1.6940286983669548,2022-08-26 00:00:00
Bayern,2.139820344599072,1.8645694278771812,1.7522685442898167,2022-08-26 00:00:00
Berlin,1.962994966220692,1.7269676778381244,1.6611001457146644,2022-08-26 00:00:00
Brandenburg,1.9851811307166007,1.715492077781779,1.6183592005761611,2022-08-26 00:00:00
Bremen,1.9744076738609115,1.8339360511590728,1.7559136690647483,2022-08-26 00:00:00
Hamburg,1.9457605160834213,1.758346235418876,1.6789179922234003,2022-08-26 00:00:00
Hessen,2.076654357963377,1.832489138264397,1.728046176593244,2022-08-26 00:00:00
Mecklenburg-Vorpommern,2.013565986108188,1.7039170700905073,1.5954367501578617,2022-08-26 00:00:00
Niedersachsen,1.9745762912131608,1.7472200004544525,1.5747152173419074,2022-08-26 00:00:00
Nordrhein-Westfalen,2.0294949619071025,1.7946750656439576,1.7028753605567126,2022-08-26 00:00:00
Rheinland-Pfalz,2.078418594371593,1.806618903786651,1.7191611905112716,2022-08-26 00:00:00
Saarland,2.0951851635514016,1.7899252336448597,1.69516238317757,2022-08-26 00:00:00
Sachsen,2.0636494190661763,1.814512665079021,1.707322869307931,2022-08-26 00:00:00
Sachsen-Anhalt,2.017589915174364,1.735782563619227,1.5975934024505185,2022-08-26 00:00:00
Schleswig-Holstein,1.991361136185834,1.7530086056448215,1.5901189745441415,2022-08-26 00:00:00
Thüringen,2.0624609017643216,1.8045517316488784,1.6492196689174472,2022-08-26 00:00:00
bundesweit,2.0473064469005013,1.7892908143841575,1.6772161342206615,2022-08-26 00:00:00
Baden-Württemberg,2.112932681978618,1.7754796920558598,1.6927221341245078,2022-08-27 00:00:00
Bayern,2.142282917666229,1.8696660028063188,1.7585518037387406,2022-08-27 00:00:00
Berlin,1.969534075104312,1.7176022253129346,1.6512401947148818,2022-08-27 00:00:00
Brandenburg,1.9944640657084192,1.7109695071868585,1.6217806981519507,2022-08-27 00:00:00
Bremen,1.9744883318928264,1.8354822817631804,1.752592048401037,2022-08-27 00:00:00
Hamburg,1.9433281763682075,1.7530226261844906,1.669447108876426,2022-08-27 00:00:00
Hessen,2.0822567495595887,1.8297781146298493,1.7260672293006676,2022-08-27 00:00:00
Mecklenburg-Vorpommern,2.0274662184144887,1.70898655243466,1.6027449300509706,2022-08-27 00:00:00
Niedersachsen,1.9849480728714837,1.7488265956128393,1.5811509728590905,2022-08-27 00:00:00
Nordrhein-Westfalen,2.038224059488956,1.7981286132530618,1.706691133011697,2022-08-27 00:00:00
Rheinland-Pfalz,2.0857857541676634,1.8139764696498368,1.728114540958762,2022-08-27 00:00:00
Saarland,2.1041704610130907,1.804443653955606,1.713822140011383,2022-08-27 00:00:00
Sachsen,2.071844000917641,1.8212909688766536,1.7162179398944712,2022-08-27 00:00:00
Sachsen-Anhalt,2.031432405063291,1.7259234430379746,1.589743594936709,2022-08-27 00:00:00
Schleswig-Holstein,2.005143832246956,1.7514992005903334,1.5896199114500065,2022-08-27 00:00:00
Thüringen,2.072917593643587,1.8188156640181607,1.659089103291714,2022-08-27 00:00:00
bundesweit,2.056317382081162,1.7915043946368197,1.6809839254995476,2022-08-27 00:00:00
Baden-Württemberg,2.120520171054665,1.7741793755474264,1.6936342933690556,2022-08-28 00:00:00
Bayern,2.1481017803615226,1.872887637387592,1.7620898582977562,2022-08-28 00:00:00
Berlin,1.9925727415966388,1.7403051470588236,1.67487762605042,2022-08-28 00:00:00
Brandenburg,2.004471795914219,1.720848561845716,1.6301479825185483,2022-08-28 00:00:00
Bremen,1.9734664778092537,1.824221907459868,1.7446968838526913,2022-08-28 00:00:00
Hamburg,1.9515963855421687,1.7545481927710842,1.6701849397590365,2022-08-28 00:00:00
Hessen,2.0870980725623585,1.8335765711046323,1.7314384515711043,2022-08-28 00:00:00
Mecklenburg-Vorpommern,2.018851374945439,1.6979709733740724,1.5925499781754693,2022-08-28 00:00:00
Niedersachsen,1.9947925126738597,1.754302222799948,1.5979898089171976,2022-08-28 00:00:00
Nordrhein-Westfalen,2.038523862533539,1.7896955957070275,1.698891334132557,2022-08-28 00:00:00
Rheinland-Pfalz,2.0881716587986325,1.8127664007813773,1.7304741982744587,2022-08-28 00:00:00
Saarland,2.1082462462462463,1.7995465465465466,1.701595195195195,2022-08-28 00:00:00
Sachsen,2.080746297739673,1.824252299298519,1.7218504286827747,2022-08-28 00:00:00
Sachsen-Anhalt,2.03335119107448,1.7241496632827418,1.5821180018092271,2022-08-28 00:00:00
Schleswig-Holstein,2.0118162289687715,1.7398273421493762,1.5799597069597069,2022-08-28 00:00:00
Thüringen,2.079247018348624,1.8180719036697248,1.6658050458715596,2022-08-28 00:00:00
bundesweit,2.062019466628409,1.7907407520762593,1.6826941641560265,2022-08-28 00:00:00
Baden-Württemberg,2.1206662143826325,1.784914760612522,1.7018329133553014,2022-08-29 00:00:00
Bayern,2.1484411618293184,1.872544683245677,1.7592440101292124,2022-08-29 00:00:00
Berlin,1.97436032388664,1.7209392712550606,1.657077808704453,2022-08-29 00:00:00
Brandenburg,2.00886836696562,1.7135903400597907,1.6213892002989536,2022-08-29 00:00:00
Bremen,1.9758317642243144,1.826245190339746,1.7435329512893982,2022-08-29 00:00:00
Hamburg,1.9641760952052432,1.7732292169713697,1.6871457399103138,2022-08-29 00:00:00
Hessen,2.087175439241344,1.842337131515107,1.7400551348967142,2022-08-29 00:00:00
Mecklenburg-Vorpommern,2.050249253731343,1.6897288912579955,1.5830153518123666,2022-08-29 00:00:00
Niedersachsen,2.006388147611173,1.7583113970504949,1.586023016106744,2022-08-29 00:00:00
Nordrhein-Westfalen,2.0535618233544883,1.80956219667615,1.7167499517256473,2022-08-29 00:00:00
Rheinland-Pfalz,2.0928838313728355,1.8236132096149635,1.7348472272959743,2022-08-29 00:00:00
Saarland,2.12045102319236,1.8252586630286487,1.7313863574351978,2022-08-29 00:00:00
Sachsen,2.0782622215687714,1.8340675586267732,1.727875689186209,2022-08-29 00:00:00
Sachsen-Anhalt,2.046505865921788,1.7332030726256982,1.5885209497206705,2022-08-29 00:00:00
Schleswig-Holstein,2.0254764161985017,1.7445228230337078,1.5803415262172285,2022-08-29 00:00:00
Thüringen,2.082947498655191,1.8207310381925763,1.6624687466379773,2022-08-29 00:00:00
bundesweit,2.0682055670755286,1.7985429011586358,1.6861697389847583,2022-08-29 00:00:00
Baden-Württemberg,2.122931715374841,1.7931964167725538,1.7076012452350695,2022-08-30 00:00:00
Bayern,2.1489279096247014,1.8751844566988904,1.7619867384072694,2022-08-30 00:00:00
Berlin,1.9732652578896148,1.7208323369943,1.6545103572918114,2022-08-30 00:00:00
Brandenburg,1.9991925523184244,1.717504308576118,1.6293985432909317,2022-08-30 00:00:00
Bremen,1.9960536883457003,1.8221470973374072,1.742809690091663,2022-08-30 00:00:00
Hamburg,1.9644977144866385,1.758288853727145,1.6755506329113925,2022-08-30 00:00:00
Hessen,2.0851124434909205,1.8350046739713437,1.7307393303195158,2022-08-30 00:00:00
Mecklenburg-Vorpommern,2.030883723653396,1.6788502341920375,1.575743325526932,2022-08-30 00:00:00
Niedersachsen,2.0085061511005358,1.7595248304580609,1.590322807852469,2022-08-30 00:00:00
Nordrhein-Westfalen,2.043243961682269,1.8060854507245985,1.7138188777598864,2022-08-30 00:00:00
Rheinland-Pfalz,2.092923293455313,1.8209358823989368,1.7353619516772223,2022-08-30 00:00:00
Saarland,2.109433558558558,1.8008524774774777,1.7029135698198197,2022-08-30 00:00:00
Sachsen,2.0792353863030875,1.822530716188685,1.7167723711017082,2022-08-30 00:00:00
Sachsen-Anhalt,2.034275733774287,1.7307750103348492,1.585448119057462,2022-08-30 00:00:00
Schleswig-Holstein,2.017802931498654,1.741159258151361,1.577013042177685,2022-08-30 00:00:00
